brand,model,model_year,seen_date,category,frame_material,groupset,electronic,speeds,brake_type,weight_kg,new_price,currency,market,price_basis,specs,source_url,spec_source_url
Giant,TCR Advanced Pro 1,2019,,,carbon,Shimano Ultegra,,,,7.2,3099.00,EUR,NL,"prijs in serie-overzicht giant-bicycles.com/nl, archief 2019-07-22","Maten: XS, S, M, M/L, L, XL; Kleuren: Gun Metal Black / Metallic Green / Reflective Gray; Frame: Advanced-Grade Composite; Voorvork: Advanced-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SL; Stuurpen: Giant Contact SL; Zadelpen: Giant Variant, composite; Zadel: Giant Contact SL (forward); Pedalen: N/A; Shifters: Shimano Ultegra; Voorderailleur: Shimano Ultegra; Achterderailleur: Shimano Ultegra; Remmen: Shimano Ultegra; Remhendels: Shimano Ultegra; Cassette: Shimano Ultegra, 11x30; Aandrijving: KMC X11SL-1; Crankset: Shimano Ultegra, 36/52; Bottom Bracket: Shimano Press Fit; Velgen: Giant SLR-1 WheelSystem (F:42mm, R:42mm); Naven: Giant SLR-1 WheelSystem; Spaken: Giant SLR-1 WheelSystem; Banden: Giant Gavia AC 1 tubeless, 700x25, folding; Extra's: RideSense Bluetooth; Gewicht: 7,2 kg",https://web.archive.org/web/20190722094431/https://www.giant-bicycles.com/nl/tcr-advanced-pro-team,https://www.giant-bicycles.com/nl/tcr-advanced-pro-1-2019
Giant,TCR Advanced Pro 1 Disc,2019,,,carbon,Shimano Ultegra,,,schijfrem,7.7,3299.00,EUR,NL,"adviesprijs giant-bicycles.com/nl, archief 2020-11-12","Maten: XS, S, M, M/L, L, XL; Kleuren: Glacier Silver / Metallic Black / Neon Red; Frame: Advanced-Grade Composite; Voorvork: Advanced-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SL; Stuurpen: Giant Contact SL; Zadelpen: Giant Variant, composite; Zadel: Giant Contact SL (forward); Pedalen: N/A; Shifters: Shimano Ultegra; Voorderailleur: Shimano Ultegra; Achterderailleur: Shimano Ultegra; Remmen: Shimano Ultegra, hydraulic; Remhendels: Shimano Ultegra, hydraulic; Cassette: Shimano Ultegra, 11x30; Ketting: KMC X11SL-1; Crankset: Shimano Ultegra, 36/52; Bottom Bracket: Shimano Press Fit; Velgen: Giant SLR-1 Disc WheelSystem (F:42mm, R:42mm); Naven: Giant SLR-1 Disc WheelSystem, 12mm thru-axle, Center Lock; Spaken: Giant SLR-1 Disc WheelSystem; Banden: Giant Gavia AC 1 tubeless, 700x25, folding; Extra's: RideSense Bluetooth; Gewicht: 7,7 kg",https://web.archive.org/web/20201112004729/https://www.giant-bicycles.com/nl/tcr-advanced-pro-1-disc-2019,
Giant,TCR Advanced Pro 2,2019,,,carbon,Shimano 105,,,,7.4,2499.00,EUR,NL,"prijs in serie-overzicht giant-bicycles.com/nl, archief 2019-07-22","Maten: S, M, M/L, L, XL; Kleuren: Carbon / Charcoal / Neon Yellow; Frame: Advanced-Grade Composite; Voorvork: Advanced-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SL; Stuurpen: Giant Contact SL; Zadelpen: Giant Variant, composite; Zadel: Giant Contact SL (forward); Pedalen: N/A; Shifters: Shimano 105; Voorderailleur: Shimano 105; Achterderailleur: Shimano 105; Remmen: Shimano 105; Remhendels: Shimano 105; Cassette: Shimano 105, 11x30; Ketting: KMC X11SL-1; Crankset: Shimano 105, 36/52; Bottom Bracket: Shimano; Velgen: Giant SLR-1 WheelSystem (F:42mm, R:42mm); Naven: Giant SLR-1 WheelSystem; Spaken: Giant SLR-1 WheelSystem; Banden: Giant Gavia AC 1 tubeless, 700x25, folding; Extra's: RideSense Bluetooth; Gewicht: 7,4 kg",https://web.archive.org/web/20190722094431/https://www.giant-bicycles.com/nl/tcr-advanced-pro-team,https://web.archive.org/web/20201128171715/https://www.giant-bicycles.com/nl/tcr-advanced-pro-2-2019
Giant,TCR Advanced Pro 2 Disc,2019,,,carbon,Shimano 105,,,schijfrem,7.9,2849.00,EUR,NL,"prijs in serie-overzicht giant-bicycles.com/nl, archief 2020-11-12","Maten: XS, S, M, M/L, L, XL; Kleuren: Candy Blue / Black / Metallic Orange; Frame: Advanced-Grade Composite; Voorvork: Advanced-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SL; Stuurpen: Giant Contact SL; Zadelpen: Giant Variant, composite; Zadel: Giant Contact SL (forward); Pedalen: N/A; Shifters: Shimano 105; Voorderailleur: Shimano 105; Achterderailleur: Shimano 105; Remmen: Shimano 105, hydraulic; Remhendels: Shimano 105, hydraulic; Cassette: Shimano 105, 11x30; Ketting: KMC X11SL-1; Crankset: Shimano 105, 36/52; Bottom Bracket: Shimano Press Fit; Velgen: Giant SLR-1 Disc WheelSystem (F:42mm, R:42mm); Naven: Giant SLR-1 Disc WheelSystem, 12mm thru-axle, Center Lock; Spaken: Giant SLR-1 Disc WheelSystem; Banden: Giant Gavia AC 1 tubeless, 700x25, folding; Extra's: RideSense Bluetooth; Gewicht: 7,9 kg",https://web.archive.org/web/20201112004729/https://www.giant-bicycles.com/nl/tcr-advanced-pro-1-disc-2019,https://web.archive.org/web/20201112025015/https://www.giant-bicycles.com/nl/tcr-advanced-pro-2-disc-2019
Giant,TCR Advanced Pro Team,2019,,,carbon,Shimano Ultegra,,,,7.4,3299.00,EUR,NL,"adviesprijs giant-bicycles.com/nl, archief 2019-07-22","Maten: XS, S, M, M/L, L, XL; Kleuren: Carbon / Red / White; Frame: Advanced-Grade Composite; Voorvork: Advanced-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SL; Stuurpen: Giant Contact SL; Zadelpen: Giant Variant, composite; Zadel: Giant Contact SL (forward); Pedalen: N/A; Shifters: Shimano Ultegra; Voorderailleur: Shimano Ultegra; Achterderailleur: Shimano Ultegra; Remmen: Shimano Ultegra; Remhendels: Shimano Ultegra; Cassette: Shimano Ultegra, 11x30; Ketting: KMC X11SL-1; Crankset: Shimano Ultegra, 36/52; Bottom Bracket: Shimano Press Fit; Velgen: Giant SLR-1 WheelSystem (F:42mm, R:42mm); Naven: Giant SLR-1 WheelSystem; Spaken: Giant SLR-1 WheelSystem; Banden: Giant Gavia AC 1 tubeless, 700x25, folding; Extra's: RideSense Bluetooth; Gewicht: 7,4 kg",https://web.archive.org/web/20190722094431/https://www.giant-bicycles.com/nl/tcr-advanced-pro-team,
Giant,TCR ADVANCED SL 0 DISC,2019,,,carbon,Shimano Dura-Ace,ja,,schijfrem,6.9,9899.00,EUR,ES,catalogusprijs bikezona.com (Spaanse markt),"Cuadro: CARBONO ADVANCED SL, T-800; Horquilla: CARBONO ADVANCED SL, T-800; Mandos: SHIMANO DURA-ACE DI2; Desviador: SHIMANO DURA-ACE DI2; Cambio: SHIMANO DURA-ACE DI2; Frenos: SHIMANO DURA-ACE, HYDRAULIC; Manetas: SHIMANO DI2, HYDRAULIC; Casette: SHIMANO DURA-ACE, 11X28; Cadena: SHIMANO CN-HG901; Bielas: SHIMANO DURA-ACE 36/52; Cubiertas: GIANT GAVIA AC 0 TUBELESS, 700X25, FOLDING; Llantas: GIANT SLR 0 DISC; Bujes: GIANT SLR 0 DISC; Potencia: GIANT CONTACT SLR; Manillar: GIANT CONTACT SLR; Sillín: GIANT CONTACT SLR (FORWARD); Tija: ADVANCED SL-GRADE COMPOSITE",https://www.bikezona.com/bicicletas/giant-tcr-advanced-sl-0-disc/37228,
Giant,TCR Advanced SL 0 Disc Dura-Ace,2019,,,carbon,Shimano Dura-Ace,ja,,schijfrem,6.9,,,,,"Maten: XS, S, M, M/L, L, XL; Kleuren: White / Black / Iris; Frame: Advanced SL-Grade Composite, integrated seatpost; Voorvork: Advanced SL-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SLR; Stuurpen: Giant Contact SLR; Zadelpen: Advanced SL-Grade Composite, integrated Design; Zadel: Giant Contact SLR (forward); Pedalen: N/A; Shifters: Shimano Dura-Ace Di2; Voorderailleur: Shimano Dura-Ace Di2; Achterderailleur: Shimano Dura-Ace Di2; Remmen: Shimano Dura-Ace, hydraulic; Remhendels: Shimano Di2, hydraulic; Cassette: Shimano Dura-Ace, 11x28; Aandrijving: Shimano CN-HG901; Crankset: Shimano Dura-Ace with power meter, 36/52; Bottom Bracket: Shimano Press Fit; Velgen: Giant SLR 0 Disc WheelSystem (F:42mm, R:42mm); Naven: Giant SLR 0 Disc WheelSystem, 12mm thru-axle, Center Lock; Spaken: Giant SLR 0 Disc WheelSystem; Banden: Giant Gavia AC 0 tubeless, 700x25, folding; Extra's: RideSense Bluetooth; Gewicht: 6,9 kg",https://www.giant-bicycles.com/nl/tcr-advanced-sl-0-disc-dura-ace-2019,
Giant,TCR Advanced SL 0 Disc RED,2019,,,carbon,SRAM Red,ja,12,schijfrem,,9499.00,EUR,NL,"adviesprijs giant-bicycles.com/nl, archief 2020-10-30","Maten: XS, S, M, M/L, L, XL; Kleuren: Matte Carbon / Gloss Black / Iris; Frame: Advanced SL-Grade Composite, integrated seatpost; Voorvork: Advanced SL-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SLR; Stuurpen: Giant Contact SLR; Zadelpen: Advanced SL-Grade Composite, integrated Design; Zadel: Giant Contact SLR (forward); Pedalen: N/A; Shifters: SRAM RED eTap AXS; Voorderailleur: SRAM RED eTap AXS; Achterderailleur: SRAM RED eTap AXS; Remmen: SRAM RED eTap AXS HRD (hydraulic road disc); Remhendels: SRAM RED eTap AXS HRD (hydraulic road disc); Cassette: SRAM RED, 12 Speed, 10x28; Ketting: SRAM RED D1, 12-speed; Crankset: SRAM RED D1 DUB , 35/48 with integrated Quarq Power Meter; Bottom Bracket: SRAM DUB, Press Fit; Velgen: Giant SLR-0 Disc WheelSystem (F:42mm, R:42mm); Naven: Giant SLR-0 Disc WheelSystem, 12mm thru-axle; Spaken: Giant SLR-0 Disc WheelSystem; Banden: Giant Gavia AC 0 Tubeless, 700x25, Folding; Extra's: RideSense Bluetooth; Gewicht: -",https://web.archive.org/web/20201030105125/https://www.giant-bicycles.com/nl/tcr-advanced-sl-0-disc-red-2019,
Giant,TCR Advanced SL 0 Dura-Ace,2019,,,carbon,Shimano Dura-Ace,ja,,,6.5,,,,,"Maten: XS, S, M, M/L, L, XL; Kleuren: Electric Blue / Metallic Blue / Reflective Gray; Frame: Advanced SL-Grade Composite, integrated seatpost; Voorvork: Advanced SL-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SLR; Stuurpen: Giant Contact SLR; Zadelpen: Advanced SL-Grade Composite, integrated Design; Zadel: Giant Contact SLR (forward); Pedalen: N/A; Shifters: Shimano Dura-Ace Di2; Voorderailleur: Shimano Dura-Ace Di2; Achterderailleur: Shimano Dura-Ace Di2; Remmen: Shimano Dura-Ace; Remhendels: Shimano Dura-Ace Di2; Cassette: Shimano Dura-Ace, 11x28; Aandrijving: Shimano CN-HG901; Crankset: Shimano Dura-Ace with power meter, 36/52; Bottom Bracket: Shimano Press Fit; Velgen: Giant SLR-0 WheelSystem (F:42mm, R:42mm); Naven: Giant SLR-0 WheelSystem; Spaken: Giant SLR-0 WheelSystem; Banden: Giant Gavia AC 0 tubeless, 700x25, folding; Extra's: RideSense Bluetooth; Gewicht: 6,5 kg",https://www.giant-bicycles.com/nl/tcr-advanced-sl-0-dura-ace-2019,
Giant,TCR Advanced SL 0 RED,2019,,,carbon,SRAM Red,,,,6.5,,,,,"Maten: XS, S, M, M/L, L, XL; Kleuren: Carbon / Reflective Gray / Pure Red; Frame: Advanced SL-Grade Composite, integrated seatpost; Voorvork: Advanced SL-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SLR; Stuurpen: Giant Contact SLR; Zadelpen: Advanced SL-Grade Composite, integrated Design; Zadel: Giant Contact SLR (forward); Pedalen: N/A; Shifters: SRAM RED E-Tap; Voorderailleur: SRAM RED E-Tap; Achterderailleur: SRAM RED E-Tap; Remmen: SRAM RED; Remhendels: SRAM RED E-Tap; Cassette: SRAM RED, 11x28; Aandrijving: SRAM RED; Crankset: SRAM RED, 36/52; Bottom Bracket: SRAM GXP; Velgen: Giant SLR-0 WheelSystem (F:42mm, R:42mm); Naven: Giant SLR-0 WheelSystem; Spaken: Giant SLR-0 WheelSystem; Banden: Giant Gavia AC 0 tubeless, 700x25, folding; Extra's: RideSense Bluetooth; Gewicht: 6,5 kg",https://www.giant-bicycles.com/nl/tcr-advanced-sl-0-red-2019,
Giant,TCR Advanced SL 1,2019,,,carbon,Shimano Ultegra,ja,,,6.8,,,,,"Maten: XS, S, M, M/L, L, XL; Kleuren: Gun Metal Black / Light Blue / Chrome; Frame: Advanced SL-Grade Composite, integrated seatpost; Voorvork: Advanced SL-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SLR; Stuurpen: Giant Contact SLR; Zadelpen: Advanced SL-Grade Composite, integrated Design; Zadel: Giant Contact SLR (forward); Pedalen: N/A; Shifters: Shimano Ultegra Di2; Voorderailleur: Shimano Ultegra Di2; Achterderailleur: Shimano Ultegra Di2; Remmen: Shimano Ultegra; Remhendels: Shimano Ultegra Di2; Cassette: Shimano Ultegra, 11x28; Aandrijving: KMC X11SL-1; Crankset: Shimano Ultegra with Giant Power Pro, 36/52; Bottom Bracket: Shimano Press Fit; Velgen: Giant SLR-1 WheelSystem (F:42mm, R:42mm); Naven: Giant SLR-1 WheelSystem; Spaken: Giant SLR-1 WheelSystem; Banden: Giant Gavia AC 0 tubeless, 700x25, folding; Extra's: RideSense Bluetooth; Gewicht: 6,8 kg",https://www.giant-bicycles.com/nl/tcr-advanced-sl-1-2019,
Giant,TCR Advanced SL 1 Disc,2019,,,carbon,Shimano Ultegra,ja,,schijfrem,7.1,,,,,"Maten: XS, S, M, M/L, L, XL; Kleuren: Gloss Rainbow Black / Matte Black; Frame: Advanced SL-Grade Composite, integrated seatpost; Voorvork: Advanced SL-Grade Composite, full-composite OverDrive 2 steerer; Demper: N/A; Stuur: Giant Contact SLR; Stuurpen: Giant Contact SLR; Zadelpen: Advanced SL-Grade Composite, integrated Design; Zadel: Giant Contact SLR (forward); Pedalen: N/A; Shifters: Shimano Ultegra Di2; Voorderailleur: Shimano Ultegra Di2; Achterderailleur: Shimano Ultegra Di2; Remmen: Shimano Ultegra, hydraulic; Remhendels: Shimano Ultegra Di2, hydraulic; Cassette: Shimano Ultegra, 11x28; Aandrijving: KMC X11SL-1; Crankset: Shimano Ultegra with Giant Power Pro, 36/52; Bottom Bracket: Shimano Press Fit; Velgen: Giant SLR-1 Disc WheelSystem (F:42mm, R:42mm); Naven: Giant SLR-1 Disc WheelSystem, 12mm thru-axle, Center Lock; Spaken: Giant SLR-1 Disc WheelSystem; Banden: Giant Gavia AC 0 tubeless, 700x25, folding; Extra's: RideSense Bluetooth; Gewicht: 7,1 kg",https://www.giant-bicycles.com/nl/tcr-advanced-sl-1-disc-2019,
Giant,TCR ADVANCED SL 1 DISC,2019,,,carbon,Shimano Ultegra,ja,,schijfrem,7.1,6199.00,EUR,ES,catalogusprijs bikezona.com (Spaanse markt),"Cuadro: ADVANCED SL-GRADE COMPOSITE; Horquilla: ADVANCED SL-GRADE COMPOSITE; Mandos: SHIMANO ULTEGRA DI2; Desviador: SHIMANO ULTEGRA DI2; Cambio: SHIMANO ULTEGRA DI2; Frenos: SHIMANO ULTEGRA HYDRAULIC; Manetas: SHIMANO ULTEGRA DI2, HYDRAULIC; Casette: SHIMANO ULTEGRA, 11X28; Cadena: KMC X11SL-1; Bielas: SHIMANO ULTEGRA GIANT POWER PRO, 36/52; Cubiertas: GIANT GAVIA AC 0 TUBELESS, 700X25, FOLDING; Llantas: GIANT SLR 1 DISC; Bujes: GIANT SLR 1 DISC; Potencia: GIANT CONTACT SLR; Manillar: GIANT CONTACT SLR; Sillín: GIANT CONTACT SLR (FORWARD); Tija: ADVANCED SL-GRADE COMPOSITE",https://www.bikezona.com/bicicletas/giant-tcr-advanced-sl-1-disc/37229,
Giant,TCR Espoir 26,2019,,,aluminium,Shimano Claris,,,,9.0,729.00,EUR,NL,"prijs in serie-overzicht giant-bicycles.com/nl, archief 2019-07-21","Maten: One Size; Kleuren: Charcoal / Neon Red / Black; Frame: ALUXX-Grade Aluminium; Voorvork: alloy Fork; Demper: N/A; Stuur: 380mm width, 124mm drop, alloy 25.4mm; Stuurpen: Giant Sports with 70mm length; Zadelpen: alloy, 27.2 x 350; Zadel: Giant Grow Technology; Pedalen: alloy with Strap; Shifters: Microshift SB-R582 internal cable; Voorderailleur: Shimano Claris; Achterderailleur: Shimano Claris; Remmen: Lee Chi - RC-459; Remhendels: Microshift SB-R582 internal cable; Cassette: Shimano CS-HG50, 11x32; Aandrijving: KMC Z72; Crankset: ProWheel, Ounce, 34x48; Bottom Bracket: sealed cartridge; Velgen: Giant alloy double wall; Naven: alloy, F/R 20/28H; Spaken: stainless steel; Banden: Kenda K191, 26X1; Gewicht: 9,0 kg",https://web.archive.org/web/20190721212208/https://www.giant-bicycles.com/nl/bikes-tcr-espoir-26,https://www.giant-bicycles.com/nl/tcr-espoir-26-2019
Giant,TCX Espoir 26,2019,,,,,,,,,599.00,EUR,NL,"prijs in serie-overzicht giant-bicycles.com/nl, archief 2019-07-21",,https://web.archive.org/web/20190721001333/https://www.giant-bicycles.com/nl/bikes-tcx-espoir-26,
Giant,TCX SLR 2,2019,,,,,,,,,1399.00,EUR,NL,"prijs in serie-overzicht giant-bicycles.com/nl, archief 2019-07-21",,https://web.archive.org/web/20190721213227/https://www.giant-bicycles.com/nl/bikes-tcx-slr,
Giant,Trinity Advanced,2019,,,carbon,Shimano 105,,,,9.5,2299.00,EUR,NL,"adviesprijs giant-bicycles.com/nl, archief 2019-08-19","Maten: XS, S, M, M/L, L; Kleuren: Carbon / Green; Frame: Advanced-Grade Composite; Voorvork: Advanced-Grade Composite, alloy OverDrive steerer; Demper: N/A; Stuur: Giant alloy Contact base bar aluminum extension ski bend; Stuurpen: Giant Connect; Zadelpen: Trinity composite; Zadel: ISM PS1.0 steel rail; Pedalen: N/A; Shifters: Shimano TT SL-BSR 1; Voorderailleur: Shimano 105; Achterderailleur: Shimano 105; Remmen: Giant SpeedControl; Remhendels: Tektro RX 4.1; Cassette: Shimano 105, 11x28; Ketting: KMC X11EL-1; Crankset: Shimano RS510, 34/50; Bottom Bracket: Shimano Press Fit; Velgen: Giant SR-2 wheelset; Naven: Giant SR-2 wheelset; Spaken: Giant SR-2 wheelset; Banden: Giant Gavia AC 1 tubeless, 700x25, folding; Gewicht: 9,5 kg",https://web.archive.org/web/20190819233850/https://www.giant-bicycles.com/nl/trinity-advanced,
Giant,Trinity Advanced Pro 2,2019,,,carbon,Shimano Ultegra,,,,10.1,3299.00,EUR,NL,"prijs in serie-overzicht giant-bicycles.com/nl, archief 2019-07-24","Maten: XS, S, M, L; Kleuren: Carbon / Neon tangerine; Frame: Advanced-Grade Composite; Voorvork: Advanced-Grade Composite, alloy OverDrive steerer; Demper: N/A; Stuur: Giant Trinity composite base bar with ski bend; Stuurpen: Trinity alloy, high/low stem; Zadelpen: Trinity composite; Zadel: ISM PS1.0; Pedalen: N/A; Shifters: Shimano SL-BSR1; Voorderailleur: Shimano Ultegra; Achterderailleur: Shimano Ultegra; Remmen: Giant SpeedControl SL; Remhendels: Giant Trinity; Cassette: Shimano Ultegra, 11x30; Aandrijving: KMC X11SL-1; Crankset: Shimano Ultegra, 36/52; Bottom Bracket: Shimano Press Fit; Velgen: Giant P-A2 wheelset; Naven: Giant P-A2 wheelset; Spaken: Giant P-A2 wheelset; Banden: Giant Gavia AC 1 tubeless, 700x25, folding; Extra's: integrated hydration, integrated food storage, integrated tool storage, misc fairings, AeroVault System; Gewicht: 10,1 kg",https://web.archive.org/web/20190724063242/https://www.giant-bicycles.com/nl/bikes-trinity-advanced-pro,https://www.giant-bicycles.com/nl/trinity-advanced-pro-2-2019
Giant,Contend 1,2020,,,aluminium,Shimano Sora,,,,,849.00,EUR,NL,"adviesprijs giant-bicycles.com/nl, archief 2019-11-16","Maten: XS, S, M, ML, L, XL; Kleuren: Gunmetal Black; Frame: ALUXX-Grade Aluminum; Voorvork: Advanced-Grade Composite, full-composite OverDrive steerer; Demper: N/A; Stuur: Giant Connect; Stuurpen: Giant Sport; Zadelpen: Giant D-Fuse, alloy; Zadel: Giant Contact (forward); Pedalen: Pedal with toe clips/straps; Shifters: Shimano Sora; Voorderailleur: Shimano Sora; Achterderailleur: Shimano Sora; Remmen: Tektro TK-B177; Remhendels: Shimano Sora; Cassette: Shimano CS-HG400, 11x34; Ketting: KMC X9; Crankset: Shimano Sora, 34/50; Bottom Bracket: cartridge; Velgen: Giant S-R3 wheelset; Naven: Giant S-R3 wheelset; Spaken: Giant S-R3 wheelset; Banden: Giant P-R3 AC, 700x28, folding; Gewicht: -",https://web.archive.org/web/20191116020715/https://www.giant-bicycles.com/nl/contend-1-2020,
Giant,Contend 2,2020,,,aluminium,Shimano Claris,,,,9.8,749.00,EUR,NL,"prijs in serie-overzicht giant-bicycles.com/nl, archief 2019-11-16","Maten: XS, S, M, ML, L, XL; Kleuren: Electric Blue; Frame: ALUXX-Grade Aluminum; Voorvork: Advanced-Grade Composite, full-composite OverDrive steerer; Demper: N/A; Stuur: Giant Connect; Stuurpen: Giant Sport; Zadelpen: Giant D-Fuse, alloy; Zadel: Giant Contact (forward); Pedalen: Pedal with toe clips/straps; Shifters: Shimano Claris; Voorderailleur: Shimano Claris; Achterderailleur: Shimano Claris; Remmen: Tektro TK-B177; Remhendels: Shimano Claris; Cassette: CS-HG50-8, 11x34; Ketting: KMC Z72; Crankset: FSA Tempo, 34/50; Bottom Bracket: cartridge; Velgen: Giant S-R3 wheelset; Naven: Giant S-R3 wheelset; Spaken: Giant S-R3 wheelset; Banden: Giant P-R3 AC, 700x28, folding; Gewicht: 9.8 KG",https://web.archive.org/web/20191116020715/https://www.giant-bicycles.com/nl/contend-1-2020,https://web.archive.org/web/20200812035417/https://www.giant-bicycles.com/nl/contend-2
Giant,CONTEND 3,2020,,,aluminium,Shimano Claris,,,,10.63,749.00,EUR,ES,catalogusprijs bikezona.com (Spaanse markt),"Cuadro: ALUMINIO GRADO ALUXX; Horquilla: ALUMINIO GRADO ALUXX; Dirección: OVERDRIVE; Mandos: SHIMANO CLARIS; Desviador: SHIMANO CLARIS; Cambio: SHIMANO CLARIS; Frenos: TEKTRO TK-B177; Manetas: SHIMANO CLARIS; Casette: SHIMANO CS-HG50-8, 11X34; Cadena: KMC Z72; Bielas: FSA TEMPO, 34/50; Cubiertas: GIANT P-R3 AC, 700X28, PLEGABLES; Llantas: GIANT S-R3; Bujes: GIANT S-R3; Potencia: GIANT SPORT; Manillar: GIANT CONNECT; Sillín: GIANT CONTACT (FORWARD); Tija: GIANT D-FUSE CARBONO",https://www.bikezona.com/bicicletas/giant-contend-3/38603,
Giant,Contend SL 1,2020,,,aluminium,Shimano 105,,,,,1199.00,EUR,NL,"prijs in serie-overzicht giant-bicycles.com/nl, archief 2019-11-15","Maten: XS, S, M, ML, L, XL; Kleuren: Matte Gunmetal Black / Gloss Black; Frame: ALUXX SL-Grade Aluminum; Voorvork: Advanced-Grade Composite, full-composite OverDrive steerer; Demper: N/A; Stuur: Giant Connect; Stuurpen: Giant Sport; Zadelpen: Giant D-Fuse, composite; Zadel: Giant Contact (forward); Pedalen: Pedal with toe clips/straps; Shifters: Shimano 105; Voorderailleur: Shimano 105; Achterderailleur: Shimano 105 GS; Remmen: Tektro TK-B178 w/ better finish/cartridge shoes; Remhendels: Shimano 105; Cassette: Shimano 105, 11x34; Ketting: KMC X11EL-1; Crankset: Shimano FC-RS510, 34/50; Bottom Bracket: Shimano, press fit; Velgen: Giant P-R2 wheelset; Naven: Giant P-R2 wheelset; Spaken: Giant P-R2 wheelset; Banden: Giant Gavia Fondo 2, 700x28, tubeless; Gewicht: -",https://web.archive.org/web/20191115182733/https://www.giant-bicycles.com/nl/contend-sl-2-2020,https://web.archive.org/web/20191120200638/https://www.giant-bicycles.com/nl/contend-sl-1-2020
Giant,Contend SL 1 Disc,2020,,,aluminium,Shimano 105,,,schijfrem,9.4,1499.00,EUR,NL,"prijs in serie-overzicht giant-bicycles.com/nl, archief 2020-08-11","Maten: XS, S, M, ML, L, XL; Kleuren: Charcoal / Gunmetal Black; Frame: ALUXX SL-Grade Aluminum, disc; Voorvork: Advanced-Grade Composite, full-composite OverDrive steerer, disc; Demper: N/A; Stuur: Giant Connect; Stuurpen: Giant Contact; Zadelpen: Giant D-Fuse, composite; Zadel: Giant Contact (forward); Pedalen: Pedal with toe clips/straps; Shifters: Shimano 105; Voorderailleur: Shimano 105; Achterderailleur: Shimano 105 GS; Remmen: Shimano 105 hydraulic; Remhendels: Shimano 105; Cassette: Shimano 105, 11x34; Ketting: KMC X11EL-1; Crankset: Shimano FC-RS510, 34/50; Bottom Bracket: Shimano, press fit; Velgen: Giant P-R2 Disc wheelset; Naven: Giant P-R2 Disc wheelset; Spaken: Giant P-R2 Disc wheelset; Banden: Giant Gavia Fondo 2, tubeless, 700x28; Gewicht: 9.4 KG",https://web.archive.org/web/20200811131920/https://www.giant-bicycles.com/nl/bikes-contend-sl-disc,https://web.archive.org/web/20201129074017/https://www.giant-bicycles.com/nl/contend-sl-1-disc
Giant,Contend SL 2,2020,,,aluminium,Shimano Tiagra,,,,,1099.00,EUR,NL,"adviesprijs giant-bicycles.com/nl, archief 2019-11-15","Maten: XS, S, M, ML, L, XL; Kleuren: Pure Red / Black; Frame: ALUXX SL-Grade Aluminum; Voorvork: Advanced-Grade Composite, full-composite, OverDrive steerer; Demper: N/A; Stuur: Giant Connect; Stuurpen: Giant Sport; Zadelpen: Giant D-Fuse, composite; Zadel: Giant Contact (forward); Pedalen: Pedal with toe clips/straps; Shifters: Shimano Tiagra; Voorderailleur: Shimano Tiagra; Achterderailleur: Shimano Tiagra GS; Remmen: Tektro TK-B177; Remhendels: Shimano Tiagra; Cassette: Shimano Tiagra, 11x34; Ketting: KMC X10-1; Crankset: Shimano Tiagra, 34/50; Bottom Bracket: Shimano, press fit; Velgen: Giant S-R2 wheelset; Naven: Giant S-R2 wheelset; Spaken: Giant S-R2 wheelset; Banden: Giant Gavia Fondo 2, tubeless, 700x28; Gewicht: -",https://web.archive.org/web/20191115182733/https://www.giant-bicycles.com/nl/contend-sl-2-2020,
